id,start_datetime,end_datetime,run_length,avg_cell_value,tags
339,2012-11-30 11:55:00,2012-11-30 23:55:00,145,0.552734375,rain
340,2013-02-02 03:10:00,2013-02-02 05:55:00,34,1.796875,rain snow
341,2013-02-02 10:05:00,2013-02-02 12:55:00,35,3.32421875,rain snow
342,2013-02-02 16:55:00,2013-02-02 19:00:00,26,3.146484375,rain snow
343,2013-02-11 13:05:00,2013-02-11 15:05:00,25,2.8671875,snow
344,2013-02-11 21:05:00,2013-02-11 23:05:00,25,2.478515625,snow
345,2013-02-12 03:40:00,2013-02-12 06:15:00,32,0.85009765625,snow
346,2013-02-24 03:40:00,2013-02-24 05:55:00,28,1.51171875,rain snow
347,2013-02-24 15:50:00,2013-02-24 18:20:00,31,0.79931640625,rain snow
348,2013-03-07 00:40:00,2013-03-07 03:40:00,37,0.8876953125,rain
349,2013-03-07 13:35:00,2013-03-07 16:25:00,35,0.6328125,rain
350,2013-03-07 16:35:00,2013-03-07 20:00:00,42,0.83544921875,rain
351,2013-03-09 01:05:00,2013-03-09 06:55:00,71,0.5888671875,rain
352,2013-03-09 09:10:00,2013-03-09 20:35:00,138,1.4150390625,rain
353,2013-03-09 20:50:00,2013-03-09 23:55:00,38,1.9140625,rain
354,2013-03-11 13:35:00,2013-03-11 23:55:00,125,0.72314453125,rain
355,2013-03-12 17:00:00,2013-03-12 23:55:00,84,0.62158203125,rain
356,2013-03-13 11:35:00,2013-03-13 23:55:00,149,0.9833984375,rain
357,2013-03-17 03:10:00,2013-03-17 23:55:00,250,1.0234375,rain snow
358,2013-03-18 00:00:00,2013-03-18 23:55:00,288,4.12890625,rain snow
359,2013-03-20 08:35:00,2013-03-20 23:55:00,185,0.9169921875,rain snow
360,2013-03-24 07:00:00,2013-03-24 23:55:00,204,1.3203125,rain snow
361,2013-03-25 00:00:00,2013-03-25 08:45:00,106,1.2626953125,rain snow
362,2013-03-25 10:55:00,2013-03-25 23:55:00,157,0.6494140625,rain snow
363,2013-03-28 09:35:00,2013-03-28 23:55:00,173,2.98828125,rain snow
364,2013-03-30 00:00:00,2013-03-30 23:55:00,288,2.623046875,rain snow
365,2013-03-31 02:05:00,2013-03-31 23:55:00,263,1.205078125,downpour snow
366,2013-04-19 00:00:00,2013-04-19 23:55:00,288,2.138671875,rain storm downpour
367,2013-04-20 00:00:00,2013-04-20 23:55:00,288,3.41796875,rain
368,2013-04-21 00:00:00,2013-04-21 23:55:00,288,2.162109375,rain
369,2013-04-22 00:00:00,2013-04-22 07:00:00,85,1.0673828125,downpour
370,2013-04-22 07:10:00,2013-04-22 23:55:00,202,1.265625,downpour
371,2013-04-26 00:00:00,2013-04-26 23:55:00,288,0.6240234375,downpour
372,2013-04-27 00:00:00,2013-04-27 23:55:00,288,2.626953125,rain snow
373,2013-04-28 00:00:00,2013-04-28 23:55:00,288,0.71923828125,downpour
374,2013-04-29 00:00:00,2013-04-29 23:55:00,288,1.6728515625,downpour
375,2013-04-30 00:00:00,2013-04-30 23:55:00,288,0.939453125,rain
376,2013-05-01 00:00:00,2013-05-01 23:55:00,288,1.138671875,storm downpour
377,2013-05-02 00:00:00,2013-05-02 23:55:00,288,1.458984375,rain storm
378,2013-05-03 00:00:00,2013-05-03 23:55:00,288,1.1376953125,storm downpour
379,2013-05-05 00:00:00,2013-05-05 23:55:00,288,1.55859375,storm downpour
380,2013-05-06 00:00:00,2013-05-06 07:50:00,95,0.931640625,downpour
381,2013-05-06 09:20:00,2013-05-06 11:45:00,30,1.0419921875,downpour
382,2013-05-07 00:00:00,2013-05-07 13:45:00,166,1.140625,downpour
383,2013-05-07 14:00:00,2013-05-07 23:55:00,120,1.7685546875,downpour
384,2013-05-10 00:00:00,2013-05-10 23:55:00,288,2.3203125,rain
385,2013-05-11 00:00:00,2013-05-11 23:55:00,288,1.6875,rain
386,2013-05-12 00:00:00,2013-05-12 23:55:00,288,0.78564453125,downpour
387,2013-05-16 10:30:00,2013-05-16 12:35:00,26,7.60546875,rain
388,2013-05-16 12:45:00,2013-05-16 23:55:00,135,4.08984375,rain
389,2013-05-17 00:00:00,2013-05-17 07:30:00,91,3.24609375,rain downpour
390,2013-05-17 07:55:00,2013-05-17 11:05:00,39,4.70703125,rain downpour
391,2013-05-19 00:05:00,2013-05-19 07:35:00,91,2.802734375,rain
392,2013-05-19 07:45:00,2013-05-19 23:55:00,195,1.708984375,rain
393,2013-05-20 00:05:00,2013-05-20 23:55:00,287,1.0244140625,downpour
394,2013-05-23 11:00:00,2013-05-23 23:55:00,156,2.8984375,rain
395,2013-05-24 00:10:00,2013-05-24 15:40:00,187,2.615234375,rain
396,2013-05-29 00:05:00,2013-05-29 23:55:00,287,1.20703125,rain downpour
397,2013-05-31 00:05:00,2013-05-31 23:55:00,287,1.1533203125,
398,2013-06-01 00:05:00,2013-06-01 23:55:00,287,0.619140625,downpour
399,2013-06-05 00:05:00,2013-06-05 23:55:00,287,0.83447265625,downpour
400,2013-06-06 00:05:00,2013-06-06 23:55:00,287,0.73486328125,downpour
401,2013-06-07 00:05:00,2013-06-07 23:55:00,287,0.59619140625,storm downpour
402,2013-06-08 00:05:00,2013-06-08 23:55:00,287,0.765625,hail storm
403,2013-06-09 00:05:00,2013-06-09 23:55:00,287,1.7255859375,rain storm downpour
404,2013-06-18 00:05:00,2013-06-18 23:55:00,287,0.625,hail storm
405,2013-06-20 00:05:00,2013-06-20 23:55:00,287,0.8271484375,storm
406,2013-06-22 00:05:00,2013-06-22 23:55:00,287,0.87109375,downpour
407,2013-06-23 00:05:00,2013-06-23 23:55:00,287,1.458984375,storm downpour
408,2013-06-24 00:05:00,2013-06-24 08:40:00,104,4.328125,storm downpour
409,2013-06-24 08:50:00,2013-06-24 23:55:00,182,0.7021484375,storm downpour
410,2013-06-25 00:05:00,2013-06-25 23:55:00,287,0.501953125,downpour
411,2013-06-27 05:35:00,2013-06-27 23:55:00,221,1.8212890625,downpour
412,2013-06-28 00:05:00,2013-06-28 23:55:00,287,0.88427734375,rain
413,2013-07-02 09:45:00,2013-07-02 23:55:00,171,0.76220703125,storm downpour
414,2013-07-03 00:05:00,2013-07-03 23:55:00,287,0.65478515625,storm downpour
415,2013-07-07 00:05:00,2013-07-07 23:55:00,287,0.61767578125,storm downpour
416,2013-07-08 12:45:00,2013-07-08 23:55:00,135,1.5693359375,storm downpour
417,2013-07-09 00:05:00,2013-07-09 23:55:00,287,1.08203125,storm downpour
418,2013-07-10 00:05:00,2013-07-10 23:55:00,287,1.0048828125,rain storm downpour
419,2013-07-13 00:05:00,2013-07-13 23:55:00,287,1.1455078125,storm downpour
420,2013-07-17 09:15:00,2013-07-17 23:55:00,177,1.158203125,storm
421,2013-07-18 09:35:00,2013-07-18 14:50:00,64,1.9150390625,hail storm
422,2013-07-18 15:00:00,2013-07-18 23:55:00,108,2.33984375,hail storm
423,2013-07-19 07:55:00,2013-07-19 23:55:00,193,1.162109375,storm
424,2013-07-21 00:05:00,2013-07-21 23:55:00,287,0.7529296875,downpour
425,2013-07-22 13:30:00,2013-07-22 23:55:00,126,3.126953125,hail storm
426,2013-07-23 11:40:00,2013-07-23 23:55:00,148,1.8486328125,hail storm downpour
427,2013-07-24 09:00:00,2013-07-24 23:55:00,180,2.125,storm downpour
428,2013-07-26 10:30:00,2013-07-26 23:55:00,162,1.2900390625,storm
429,2013-07-27 00:00:00,2013-07-27 23:55:00,288,0.6552734375,storm
430,2013-07-29 00:00:00,2013-07-29 23:55:00,288,2.5703125,storm downpour
431,2013-08-03 00:00:00,2013-08-03 23:55:00,288,0.56591796875,storm
432,2013-08-04 00:00:00,2013-08-04 23:55:00,288,0.74609375,storm downpour
433,2013-08-08 00:00:00,2013-08-08 23:55:00,288,1.2646484375,downpour
434,2013-08-09 00:00:00,2013-08-09 23:55:00,288,2.619140625,storm
435,2013-08-13 00:00:00,2013-08-13 23:55:00,288,0.732421875,storm downpour
436,2013-08-14 00:00:00,2013-08-14 23:55:00,288,1.2529296875,storm downpour
437,2013-08-19 00:00:00,2013-08-19 23:55:00,288,2.259765625,storm downpour
438,2013-08-23 00:00:00,2013-08-23 23:55:00,288,1.8486328125,hail storm
439,2013-08-24 00:00:00,2013-08-24 23:55:00,288,1.931640625,rain storm
440,2013-08-25 00:00:00,2013-08-25 23:55:00,288,2.1875,rain storm
441,2013-08-26 00:00:00,2013-08-26 23:55:00,288,1.1181640625,rain downpour
442,2013-08-27 00:00:00,2013-08-27 23:55:00,288,1.453125,downpour
443,2013-08-28 00:00:00,2013-08-28 23:55:00,288,0.53369140625,downpour
444,2013-09-01 00:00:00,2013-09-01 23:55:00,288,0.78369140625,downpour
445,2013-09-08 00:00:00,2013-09-08 23:55:00,288,0.58349609375,downpour
446,2013-09-09 00:00:00,2013-09-09 23:55:00,288,0.85400390625,rain downpour
447,2013-09-10 14:15:00,2013-09-10 23:55:00,117,3.23046875,rain storm
448,2013-09-11 00:00:00,2013-09-11 06:40:00,81,0.76171875,rain
449,2013-09-16 00:00:00,2013-09-16 23:55:00,288,0.92724609375,storm downpour
450,2013-09-17 00:00:00,2013-09-17 23:55:00,288,0.78515625,storm downpour snow
451,2013-09-29 00:00:00,2013-09-29 23:55:00,288,2.083984375,rain
452,2013-09-30 00:00:00,2013-09-30 23:55:00,288,1.5908203125,rain
453,2013-10-05 00:00:00,2013-10-05 23:55:00,288,1.0263671875,rain
454,2013-10-06 00:00:00,2013-10-06 23:55:00,288,1.0087890625,rain
455,2013-10-07 00:00:00,2013-10-07 11:20:00,137,1.5234375,rain
456,2013-10-08 00:00:00,2013-10-08 23:55:00,288,0.62890625,rain
457,2013-10-09 09:40:00,2013-10-09 12:10:00,31,0.92236328125,rain
458,2013-10-09 12:35:00,2013-10-09 23:55:00,137,0.99267578125,rain
459,2013-10-10 00:00:00,2013-10-10 23:55:00,288,2.869140625,rain storm snow
460,2013-10-11 00:00:00,2013-10-11 05:40:00,69,4.1328125,rain snow
461,2013-10-11 17:55:00,2013-10-11 23:55:00,73,1.556640625,rain snow
462,2013-10-12 00:00:00,2013-10-12 23:55:00,288,1.6806640625,rain snow
463,2013-10-23 07:30:00,2013-10-23 23:55:00,198,4.9921875,rain snow
464,2013-10-24 00:00:00,2013-10-24 23:55:00,288,0.64794921875,rain
465,2013-10-29 00:00:00,2013-10-29 23:55:00,288,3.072265625,rain downpour
466,2013-10-30 00:00:00,2013-10-30 23:55:00,288,1.53515625,rain downpour snow
467,2013-11-03 00:00:00,2013-11-03 23:55:00,288,1.45703125,downpour
468,2013-11-04 00:00:00,2013-11-04 23:55:00,288,0.80859375,rain
469,2013-11-06 00:00:00,2013-11-06 23:55:00,288,2.0703125,rain snow
470,2013-11-09 00:00:00,2013-11-09 23:55:00,288,2.59375,rain storm downpour snow
471,2013-11-10 00:00:00,2013-11-10 23:55:00,288,0.50732421875,rain snow
472,2013-11-14 15:00:00,2013-11-14 23:55:00,108,4.12109375,rain snow
473,2013-11-15 00:00:00,2013-11-15 09:05:00,110,2.837890625,rain snow
474,2013-11-15 09:20:00,2013-11-15 23:55:00,176,1.248046875,rain snow
475,2013-11-19 00:00:00,2013-11-19 23:55:00,288,1.3251953125,rain snow
476,2013-11-20 00:00:00,2013-11-20 23:55:00,288,0.58740234375,rain
477,2013-11-21 00:00:00,2013-11-21 23:55:00,288,1.7431640625,rain snow
478,2013-11-22 00:00:00,2013-11-22 23:55:00,288,0.51025390625,rain snow
479,2013-11-23 00:00:00,2013-11-23 23:55:00,288,2.40234375,rain snow
480,2013-11-24 00:00:00,2013-11-24 23:55:00,288,0.5927734375,rain snow
481,2013-12-25 00:00:00,2013-12-25 23:55:00,288,3.5390625,rain snow
482,2013-12-26 00:00:00,2013-12-26 21:15:00,256,4.5703125,rain snow
483,2014-01-17 00:00:00,2014-01-17 11:20:00,137,3.373046875,rain snow
484,2014-01-17 11:30:00,2014-01-17 23:55:00,150,1.8505859375,rain snow
485,2014-01-18 00:00:00,2014-01-18 23:55:00,288,1.87109375,rain snow
486,2014-01-19 00:00:00,2014-01-19 23:55:00,288,1.623046875,rain snow
487,2014-01-20 00:00:00,2014-01-20 06:40:00,81,0.5693359375,rain snow
488,2014-01-26 00:00:00,2014-01-26 23:55:00,288,0.6494140625,rain
489,2014-01-27 00:00:00,2014-01-27 23:55:00,288,1.310546875,rain snow
490,2014-01-31 09:30:00,2014-01-31 23:55:00,174,1.1923828125,rain snow
491,2014-02-01 00:00:00,2014-02-01 02:10:00,27,1.7373046875,rain snow
492,2014-02-01 02:20:00,2014-02-01 23:55:00,260,1.7666015625,rain snow
493,2014-02-02 00:00:00,2014-02-02 08:20:00,101,2.009765625,rain snow
494,2014-02-02 08:50:00,2014-02-02 23:55:00,182,2.232421875,rain snow
495,2014-02-03 00:00:00,2014-02-03 15:40:00,189,1.5205078125,rain snow
496,2014-02-07 00:00:00,2014-02-07 23:55:00,288,1.751953125,rain snow
497,2014-02-08 00:00:00,2014-02-08 23:55:00,288,0.52734375,rain snow
498,2014-02-09 00:00:00,2014-02-09 23:55:00,288,1.28125,rain downpour snow
499,2014-02-10 00:00:00,2014-02-10 23:55:00,288,2.306640625,rain snow
500,2014-02-13 00:00:00,2014-02-13 23:55:00,288,1.091796875,rain snow
501,2014-02-16 00:00:00,2014-02-16 23:55:00,288,1.189453125,rain snow
502,2014-02-17 00:00:00,2014-02-17 10:10:00,123,2.744140625,rain storm downpour snow
503,2014-02-19 00:00:00,2014-02-19 23:55:00,288,2.091796875,rain snow
504,2014-02-21 15:35:00,2014-02-21 23:55:00,101,2.27734375,rain snow
505,2014-02-22 00:00:00,2014-02-22 23:55:00,288,1.2841796875,rain
506,2014-02-26 00:00:00,2014-02-26 23:55:00,288,0.533203125,rain downpour snow
507,2014-03-01 00:00:00,2014-03-01 23:55:00,288,2.130859375,rain snow
508,2014-03-02 00:00:00,2014-03-02 23:55:00,288,0.83544921875,rain
509,2014-03-22 00:00:00,2014-03-22 23:55:00,288,1.447265625,rain snow
510,2014-03-23 00:00:00,2014-03-23 23:55:00,288,4.22265625,rain snow
511,2014-04-04 00:00:00,2014-04-04 23:55:00,288,0.7255859375,downpour
512,2014-04-05 00:00:00,2014-04-05 23:55:00,288,0.52490234375,downpour
513,2014-04-08 00:00:00,2014-04-08 23:55:00,288,0.7119140625,downpour
514,2014-04-18 00:00:00,2014-04-18 23:55:00,288,1.3603515625,rain snow
515,2014-04-19 00:00:00,2014-04-19 23:55:00,288,1.4833984375,rain
516,2014-04-20 02:30:00,2014-04-20 21:05:00,224,0.5009765625,downpour
517,2014-04-20 21:15:00,2014-04-20 23:55:00,33,1.2333984375,downpour
518,2014-04-21 00:00:00,2014-04-21 06:50:00,83,1.20703125,rain
519,2014-04-21 07:00:00,2014-04-21 23:55:00,204,0.91015625,rain
520,2014-04-26 00:00:00,2014-04-26 23:55:00,288,0.84912109375,storm downpour
521,2014-04-27 00:00:00,2014-04-27 23:55:00,288,2.669921875,rain snow
522,2014-04-28 00:00:00,2014-04-28 23:55:00,288,2.025390625,rain
523,2014-04-29 00:00:00,2014-04-29 23:55:00,288,1.0263671875,storm downpour
524,2014-04-30 00:00:00,2014-04-30 23:55:00,288,2.654296875,storm downpour
525,2014-05-01 00:00:00,2014-05-01 23:55:00,288,0.86376953125,downpour
526,2014-05-02 00:00:00,2014-05-02 23:55:00,288,1.712890625,downpour
527,2014-05-03 00:00:00,2014-05-03 23:55:00,288,0.640625,downpour
528,2014-05-07 00:05:00,2014-05-07 23:55:00,287,1.2724609375,rain storm downpour
529,2014-05-11 00:05:00,2014-05-11 11:25:00,137,0.83544921875,hail storm downpour
530,2014-05-11 11:35:00,2014-05-11 23:55:00,149,3.09375,hail storm downpour
531,2014-05-12 12:40:00,2014-05-12 23:55:00,136,2.05078125,rain downpour
532,2014-05-13 00:05:00,2014-05-13 09:20:00,112,0.59521484375,downpour
533,2014-05-13 09:30:00,2014-05-13 23:55:00,174,0.92529296875,downpour
534,2014-05-22 09:20:00,2014-05-22 23:55:00,176,0.96435546875,downpour
535,2014-05-23 00:05:00,2014-05-23 23:55:00,287,0.95166015625,rain storm
536,2014-05-26 00:05:00,2014-05-26 23:55:00,287,1.626953125,rain
537,2014-05-27 00:05:00,2014-05-27 23:55:00,287,1.810546875,rain storm
538,2014-05-28 00:05:00,2014-05-28 23:55:00,287,0.89404296875,storm downpour
539,2014-05-29 08:00:00,2014-05-29 23:55:00,192,0.546875,storm downpour
540,2014-05-30 00:05:00,2014-05-30 23:55:00,287,0.60302734375,storm downpour
541,2014-06-01 18:50:00,2014-06-01 23:55:00,62,0.9736328125,downpour
542,2014-06-02 00:05:00,2014-06-02 23:55:00,287,0.90869140625,downpour
543,2014-06-03 00:05:00,2014-06-03 12:25:00,149,0.85693359375,downpour
544,2014-06-03 12:45:00,2014-06-03 23:55:00,135,1.154296875,downpour
545,2014-06-04 14:10:00,2014-06-04 23:55:00,118,1.9775390625,storm downpour
546,2014-06-05 00:05:00,2014-06-05 06:55:00,83,1.734375,downpour
547,2014-06-09 00:05:00,2014-06-09 17:10:00,206,0.9697265625,hail storm downpour
548,2014-06-11 06:40:00,2014-06-11 23:55:00,208,2.88671875,hail storm
549,2014-06-12 00:05:00,2014-06-12 23:55:00,287,2.095703125,storm
550,2014-06-13 00:05:00,2014-06-13 23:55:00,287,1.3974609375,storm
551,2014-06-14 00:05:00,2014-06-14 23:55:00,287,1.736328125,storm
552,2014-06-15 00:05:00,2014-06-15 23:55:00,287,0.6591796875,rain downpour
553,2014-06-18 00:05:00,2014-06-18 23:55:00,287,0.58642578125,downpour
554,2014-06-19 00:05:00,2014-06-19 23:55:00,287,0.52685546875,downpour
555,2014-06-22 00:05:00,2014-06-22 23:55:00,287,1.0185546875,storm
556,2014-06-23 09:05:00,2014-06-23 23:55:00,179,3.783203125,hail storm downpour
557,2014-06-24 00:05:00,2014-06-24 23:55:00,287,2.82421875,storm
558,2014-06-25 00:05:00,2014-06-25 23:55:00,287,1.892578125,rain storm downpour
559,2014-06-28 00:05:00,2014-06-28 23:55:00,287,0.6142578125,rain
560,2014-06-29 00:05:00,2014-06-29 23:55:00,287,3.8515625,storm downpour
561,2014-07-01 00:05:00,2014-07-01 23:55:00,287,0.53369140625,downpour
562,2014-07-02 00:05:00,2014-07-02 23:55:00,287,1.5712890625,rain storm downpour
563,2014-07-04 08:00:00,2014-07-04 23:55:00,192,2.14453125,downpour
564,2014-07-07 00:05:00,2014-07-07 23:55:00,287,2.66015625,storm downpour
565,2014-07-08 00:05:00,2014-07-08 23:55:00,287,4.02734375,storm downpour snow
566,2014-07-09 00:05:00,2014-07-09 23:55:00,287,2.08203125,downpour
567,2014-07-11 00:05:00,2014-07-11 23:55:00,287,0.658203125,downpour
568,2014-07-12 00:05:00,2014-07-12 23:55:00,287,1.904296875,downpour
569,2014-07-13 00:05:00,2014-07-13 23:55:00,287,1.25,downpour
570,2014-07-14 00:05:00,2014-07-14 09:35:00,115,1.9501953125,downpour
571,2014-07-14 12:50:00,2014-07-14 23:55:00,134,1.30859375,downpour
572,2014-07-17 00:05:00,2014-07-17 23:55:00,287,0.8515625,storm
573,2014-07-21 00:05:00,2014-07-21 23:55:00,287,4.67578125,storm
574,2014-07-22 00:05:00,2014-07-22 23:55:00,287,0.69677734375,downpour
575,2014-07-23 14:30:00,2014-07-23 23:55:00,114,1.4111328125,storm downpour
576,2014-07-24 00:05:00,2014-07-24 17:40:00,212,2.849609375,rain downpour
577,2014-07-26 07:25:00,2014-07-26 23:55:00,199,3.658203125,rain storm downpour
578,2014-07-28 00:00:00,2014-07-28 13:15:00,160,0.810546875,storm downpour
579,2014-07-28 14:30:00,2014-07-28 23:55:00,114,2.91796875,storm downpour
580,2014-07-29 00:00:00,2014-07-29 23:55:00,288,2.474609375,rain storm downpour
581,2014-07-30 00:00:00,2014-07-30 23:55:00,288,2.779296875,rain
582,2014-07-31 00:00:00,2014-07-31 23:55:00,288,0.6416015625,storm downpour
583,2014-08-01 00:00:00,2014-08-01 23:55:00,288,0.96435546875,storm downpour
584,2014-08-02 00:00:00,2014-08-02 23:55:00,288,1.173828125,storm downpour
585,2014-08-03 00:00:00,2014-08-03 06:35:00,80,0.73876953125,rain storm downpour
586,2014-08-03 06:45:00,2014-08-03 23:55:00,207,1.595703125,rain storm downpour
587,2014-08-04 00:00:00,2014-08-04 23:55:00,288,1.1494140625,hail storm
588,2014-08-05 00:00:00,2014-08-05 08:45:00,106,2.376953125,storm downpour
589,2014-08-05 15:05:00,2014-08-05 23:55:00,107,0.79345703125,storm downpour
590,2014-08-07 00:00:00,2014-08-07 23:55:00,288,1.0322265625,downpour
591,2014-08-09 00:00:00,2014-08-09 23:55:00,288,1.6318359375,rain storm downpour
592,2014-08-10 00:00:00,2014-08-10 23:55:00,288,0.59765625,rain
593,2014-08-11 00:00:00,2014-08-11 23:55:00,288,0.82275390625,downpour
594,2014-08-12 00:00:00,2014-08-12 23:55:00,288,2.083984375,rain storm downpour
595,2014-08-13 00:00:00,2014-08-13 12:20:00,149,3.6015625,rain storm downpour
596,2014-08-13 12:30:00,2014-08-13 23:55:00,138,1.60546875,rain storm downpour
597,2014-08-15 00:00:00,2014-08-15 23:55:00,288,1.5185546875,rain storm downpour
598,2014-08-16 00:00:00,2014-08-16 23:55:00,288,0.91162109375,downpour
599,2014-08-19 00:00:00,2014-08-19 06:40:00,81,1.2119140625,rain
600,2014-08-20 09:05:00,2014-08-20 23:55:00,179,3.275390625,rain storm
601,2014-08-23 00:00:00,2014-08-23 22:55:00,276,2.419921875,rain storm downpour
602,2014-08-26 00:00:00,2014-08-26 23:55:00,288,0.6455078125,rain
603,2014-08-29 13:10:00,2014-08-29 23:55:00,130,1.1865234375,downpour
604,2014-08-30 00:00:00,2014-08-30 23:55:00,288,1.20703125,downpour
605,2014-08-31 00:00:00,2014-08-31 23:55:00,288,2.732421875,rain storm downpour
606,2014-09-03 00:00:00,2014-09-03 23:55:00,288,1.5244140625,rain
607,2014-09-05 00:00:00,2014-09-05 17:40:00,213,1.03125,downpour
608,2014-09-05 18:15:00,2014-09-05 23:55:00,69,1.7802734375,downpour
609,2014-09-06 00:00:00,2014-09-06 23:55:00,288,0.68603515625,storm downpour
610,2014-09-07 00:00:00,2014-09-07 23:55:00,288,0.74755859375,storm downpour
611,2014-09-08 00:00:00,2014-09-08 23:55:00,288,0.607421875,downpour
612,2014-09-09 00:00:00,2014-09-09 23:55:00,288,1.46875,storm downpour
613,2014-09-10 00:00:00,2014-09-10 23:55:00,288,1.787109375,downpour
614,2014-09-11 00:00:00,2014-09-11 11:40:00,141,0.5517578125,storm downpour
615,2014-09-11 11:50:00,2014-09-11 23:55:00,146,1.7685546875,storm downpour
616,2014-09-12 06:20:00,2014-09-12 23:55:00,212,0.97705078125,storm downpour
617,2014-09-16 00:00:00,2014-09-16 23:55:00,288,0.5390625,rain downpour
618,2014-09-19 00:00:00,2014-09-19 23:55:00,288,0.76123046875,downpour
619,2014-09-21 00:00:00,2014-09-21 23:55:00,288,0.76806640625,storm downpour
620,2014-09-25 00:00:00,2014-09-25 07:30:00,91,0.576171875,downpour
621,2014-10-01 00:00:00,2014-10-01 09:55:00,120,3.01953125,rain
622,2014-10-11 00:00:00,2014-10-11 23:55:00,288,1.12890625,downpour
623,2014-10-13 00:00:00,2014-10-13 23:55:00,288,4.83203125,rain storm downpour
624,2014-10-15 00:00:00,2014-10-15 23:55:00,288,0.51416015625,rain
625,2014-10-21 00:00:00,2014-10-21 23:55:00,288,1.2109375,rain snow
626,2014-10-22 00:00:00,2014-10-22 06:45:00,82,1.208984375,rain snow
627,2014-10-22 08:05:00,2014-10-22 23:55:00,191,1.439453125,rain snow
628,2014-10-23 00:00:00,2014-10-23 23:55:00,288,1.5458984375,
629,2014-11-04 00:00:00,2014-11-04 23:55:00,288,1.5185546875,rain snow
630,2014-11-05 00:00:00,2014-11-05 07:25:00,90,5.35546875,rain storm snow
631,2014-11-05 07:40:00,2014-11-05 23:55:00,196,5.60546875,rain storm snow
632,2014-11-06 00:00:00,2014-11-06 23:55:00,288,3.38671875,rain
633,2014-11-10 00:00:00,2014-11-10 23:55:00,288,2.498046875,rain snow
634,2014-11-11 00:00:00,2014-11-11 23:55:00,288,1.1591796875,rain snow
635,2014-11-12 00:00:00,2014-11-12 23:55:00,288,0.88232421875,rain snow
636,2014-11-13 00:00:00,2014-11-13 23:55:00,288,0.57861328125,rain
637,2014-11-15 00:00:00,2014-11-15 23:55:00,288,2.306640625,rain snow
638,2014-11-16 00:00:00,2014-11-16 23:55:00,288,0.78369140625,rain
639,2014-11-17 00:00:00,2014-11-17 23:55:00,288,1.5830078125,rain snow
640,2014-11-18 00:00:00,2014-11-18 23:55:00,288,1.103515625,rain
641,2014-11-30 11:30:00,2014-11-30 23:55:00,150,1.6318359375,rain
642,2014-12-01 00:00:00,2014-12-01 14:15:00,172,4.1953125,rain storm downpour snow
643,2014-12-03 17:50:00,2014-12-03 23:55:00,74,2.9296875,rain
644,2014-12-04 00:00:00,2014-12-04 08:10:00,99,1.435546875,rain snow
645,2014-12-16 00:00:00,2014-12-16 23:55:00,288,1.11328125,rain snow
646,2014-12-27 00:00:00,2014-12-27 23:55:00,288,0.56201171875,snow
647,2015-01-09 01:10:00,2015-01-09 23:55:00,274,1.4765625,rain
648,2015-01-11 03:45:00,2015-01-11 23:55:00,243,0.6572265625,rain
649,2015-01-16 00:00:00,2015-01-16 23:55:00,288,1.9033203125,rain snow
650,2015-01-17 00:00:00,2015-01-17 23:55:00,288,2.646484375,rain hail storm
651,2015-01-21 00:00:00,2015-01-21 23:55:00,288,0.74755859375,rain
652,2015-01-30 00:00:00,2015-01-30 23:55:00,288,0.88720703125,snow
653,2015-02-05 00:00:00,2015-02-05 23:55:00,288,2.376953125,rain snow
654,2015-02-06 00:00:00,2015-02-06 23:55:00,288,2.009765625,rain snow
655,2015-02-15 00:00:00,2015-02-15 23:55:00,288,0.6865234375,rain snow
656,2015-02-21 00:00:00,2015-02-21 23:55:00,288,0.81298828125,rain snow
657,2015-02-22 00:00:00,2015-02-22 23:55:00,288,1.09765625,
658,2015-02-24 00:00:00,2015-02-24 23:55:00,288,1.802734375,rain snow
659,2015-03-02 00:00:00,2015-03-02 23:55:00,288,0.9365234375,rain snow
660,2015-03-04 00:00:00,2015-03-04 23:55:00,288,0.5048828125,downpour snow
661,2015-03-16 00:00:00,2015-03-16 23:55:00,288,1.2373046875,rain snow
662,2015-03-25 00:00:00,2015-03-25 23:55:00,288,2.05859375,rain snow
663,2015-03-26 00:00:00,2015-03-26 23:55:00,288,1.48828125,rain snow
664,2015-03-27 00:00:00,2015-03-27 23:55:00,288,0.6650390625,downpour snow
665,2015-03-30 00:00:00,2015-03-30 23:55:00,288,1.8583984375,rain
666,2015-04-17 00:00:00,2015-04-17 10:05:00,122,0.91455078125,rain
667,2015-04-17 10:15:00,2015-04-17 23:55:00,165,0.642578125,rain
668,2015-04-18 00:00:00,2015-04-18 23:55:00,288,0.5634765625,downpour
669,2015-04-23 00:00:00,2015-04-23 23:55:00,288,1.12109375,storm downpour
670,2015-04-26 00:00:00,2015-04-26 23:55:00,288,0.54931640625,rain
671,2015-04-27 00:00:00,2015-04-27 23:55:00,288,1.3037109375,rain snow
672,2015-05-08 00:00:00,2015-05-08 23:55:00,288,1.4501953125,storm downpour
673,2015-05-09 00:00:00,2015-05-09 23:55:00,288,0.71142578125,downpour
674,2015-05-13 00:00:00,2015-05-13 23:55:00,288,1.6591796875,storm downpour
675,2015-05-14 00:00:00,2015-05-14 23:55:00,288,1.2099609375,hail storm downpour
676,2015-05-15 00:00:00,2015-05-15 23:55:00,288,3.0234375,rain hail
677,2015-05-19 00:00:00,2015-05-19 23:55:00,288,2.33984375,storm downpour
